event_id,customer_id,event_date,event_type,plan_price,mrr_delta
1785,1838,2024-07-22,signup,5.99,5.99
1786,1838,2024-08-21,cancel,5.99,-5.99
1787,1839,2024-06-27,signup,5.99,5.99
1788,1840,2024-08-23,signup,5.99,5.99
1789,1841,2024-08-04,signup,5.99,5.99
1790,1842,2024-08-20,signup,5.99,5.99
1791,1843,2024-04-04,signup,5.99,5.99
1792,1847,2024-07-24,signup,5.99,5.99
1793,1847,2025-05-20,cancel,5.99,-5.99
1794,1849,2024-12-08,signup,5.99,5.99
1795,1850,2025-04-24,signup,5.99,5.99
1796,1853,2024-08-20,signup,5.99,5.99
1797,1855,2024-03-19,signup,5.99,5.99
1798,1856,2024-06-25,signup,5.99,5.99
1799,1858,2024-06-19,signup,5.99,5.99
1800,1858,2025-10-12,cancel,5.99,-5.99
1801,1859,2024-03-04,signup,5.99,5.99
1802,1860,2024-12-04,signup,5.99,5.99
1803,1861,2024-06-24,signup,5.99,5.99
1804,1862,2024-08-09,signup,5.99,5.99
1805,1862,2025-10-03,cancel,5.99,-5.99
1806,1863,2025-05-12,signup,5.99,5.99
1807,1864,2024-08-24,signup,5.99,5.99
1808,1864,2025-07-20,cancel,5.99,-5.99
1809,1865,2024-08-12,signup,5.99,5.99
1810,1865,2025-03-10,cancel,5.99,-5.99
1811,1866,2025-08-12,signup,5.99,5.99
1812,1867,2025-05-24,signup,5.99,5.99
1813,1868,2025-04-08,signup,5.99,5.99
1814,1868,2025-07-07,cancel,5.99,-5.99
1815,1870,2024-12-12,signup,5.99,5.99
1816,1874,2024-10-13,signup,5.99,5.99
1817,1874,2024-11-12,cancel,5.99,-5.99
1818,1875,2024-10-15,signup,5.99,5.99
1819,1875,2024-12-14,cancel,5.99,-5.99
1820,1877,2024-09-09,signup,5.99,5.99
1821,1877,2024-12-08,cancel,5.99,-5.99
1822,1878,2024-06-21,signup,5.99,5.99
1823,1879,2024-08-10,signup,5.99,5.99
1824,1880,2024-09-03,signup,5.99,5.99
1825,1881,2024-09-21,signup,5.99,5.99
1826,1881,2024-11-20,cancel,5.99,-5.99
1827,1883,2025-04-06,signup,5.99,5.99
1828,1883,2025-06-05,cancel,5.99,-5.99
1829,1884,2024-07-02,signup,5.99,5.99
1830,1884,2024-08-31,cancel,5.99,-5.99
1831,1885,2025-05-07,signup,5.99,5.99
1832,1886,2025-07-29,signup,5.99,5.99
1833,1886,2025-10-27,cancel,5.99,-5.99
1834,1887,2024-06-23,signup,5.99,5.99
1835,1887,2024-07-23,cancel,5.99,-5.99
1836,1889,2025-12-06,signup,5.99,5.99
1837,1890,2025-07-02,signup,5.99,5.99
1838,1891,2025-03-12,signup,5.99,5.99
1839,1893,2024-06-09,signup,5.99,5.99
1840,1894,2024-10-19,signup,5.99,5.99
1841,1894,2024-11-18,cancel,5.99,-5.99
1842,1896,2024-06-12,signup,5.99,5.99
1843,1896,2024-07-12,cancel,5.99,-5.99
1844,1898,2024-05-22,signup,5.99,5.99
1845,1898,2024-09-19,cancel,5.99,-5.99
1846,1901,2024-03-06,signup,5.99,5.99
1847,1903,2024-12-20,signup,5.99,5.99
1848,1903,2025-09-16,cancel,5.99,-5.99
1849,1904,2024-08-25,signup,5.99,5.99
1850,1907,2024-10-05,signup,5.99,5.99
1851,1908,2024-07-20,signup,5.99,5.99
1852,1909,2024-04-11,signup,5.99,5.99
1853,1910,2024-09-04,signup,5.99,5.99
1854,1910,2024-10-04,cancel,5.99,-5.99
1855,1913,2024-10-18,signup,5.99,5.99
1856,1913,2025-09-13,cancel,5.99,-5.99
1857,1914,2024-10-13,signup,5.99,5.99
1858,1914,2024-11-12,cancel,5.99,-5.99
1859,1916,2024-11-09,signup,5.99,5.99
1860,1917,2024-11-21,signup,5.99,5.99
1861,1918,2024-09-21,signup,5.99,5.99
1862,1918,2025-01-19,cancel,5.99,-5.99
1863,1919,2024-12-17,signup,5.99,5.99
1864,1921,2024-06-05,signup,5.99,5.99
1865,1923,2024-08-05,signup,5.99,5.99
1866,1924,2024-07-07,signup,5.99,5.99
1867,1926,2024-08-13,signup,5.99,5.99
1868,1928,2024-08-25,signup,5.99,5.99
1869,1929,2024-02-25,signup,5.99,5.99
1870,1930,2025-02-24,signup,5.99,5.99
1871,1930,2025-11-21,cancel,5.99,-5.99
1872,1931,2024-06-29,signup,5.99,5.99
1873,1931,2025-09-22,cancel,5.99,-5.99
1874,1932,2025-05-12,signup,5.99,5.99
1875,1933,2024-07-25,signup,5.99,5.99
1876,1933,2024-09-23,cancel,5.99,-5.99
1877,1934,2025-03-12,signup,5.99,5.99
1878,1935,2024-06-20,signup,5.99,5.99
1879,1935,2025-11-12,cancel,5.99,-5.99
1880,1936,2025-02-06,signup,5.99,5.99
1881,1937,2025-01-29,signup,5.99,5.99
1882,1939,2025-08-01,signup,5.99,5.99
1883,1939,2025-08-31,cancel,5.99,-5.99
1884,1940,2024-09-26,signup,5.99,5.99
1885,1941,2025-01-08,signup,5.99,5.99
1886,1943,2024-04-30,signup,5.99,5.99
1887,1943,2024-05-30,cancel,5.99,-5.99
1888,1946,2024-08-05,signup,5.99,5.99
1889,1947,2025-04-09,signup,5.99,5.99
1890,1949,2024-05-14,signup,5.99,5.99
1891,1949,2025-05-09,cancel,5.99,-5.99
1892,1950,2024-06-16,signup,5.99,5.99
1893,1950,2024-08-15,cancel,5.99,-5.99
1894,1951,2025-01-31,signup,5.99,5.99
1895,1952,2024-08-06,signup,5.99,5.99
1896,1953,2025-05-18,signup,5.99,5.99
1897,1954,2024-11-19,signup,5.99,5.99
1898,1954,2025-11-14,cancel,5.99,-5.99
1899,1955,2024-12-07,signup,5.99,5.99
1900,1956,2025-06-21,signup,5.99,5.99
1901,1957,2024-12-21,signup,5.99,5.99
1902,1958,2024-05-25,signup,5.99,5.99
1903,1958,2024-06-24,cancel,5.99,-5.99
1904,1959,2024-12-15,signup,5.99,5.99
1905,1959,2025-09-11,cancel,5.99,-5.99
1906,1961,2025-09-29,signup,5.99,5.99
1907,1961,2025-10-29,cancel,5.99,-5.99
1908,1962,2025-04-30,signup,5.99,5.99
1909,1963,2025-07-04,signup,5.99,5.99
1910,1963,2025-08-03,cancel,5.99,-5.99
1911,1964,2025-02-05,signup,5.99,5.99
1912,1965,2024-09-17,signup,5.99,5.99
1913,1965,2025-02-14,cancel,5.99,-5.99
1914,1966,2024-06-11,signup,5.99,5.99
1915,1966,2025-12-03,cancel,5.99,-5.99
1916,1970,2024-08-02,signup,5.99,5.99
1917,1971,2025-03-31,signup,5.99,5.99
1918,1973,2025-03-12,signup,5.99,5.99
1919,1974,2024-09-01,signup,5.99,5.99
1920,1974,2024-10-01,cancel,5.99,-5.99
1921,1977,2024-04-27,signup,5.99,5.99
1922,1978,2024-06-29,signup,5.99,5.99
1923,1981,2024-09-06,signup,5.99,5.99
1924,1983,2025-07-01,signup,5.99,5.99
1925,1984,2025-01-23,signup,5.99,5.99
1926,1987,2024-07-22,signup,5.99,5.99
1927,1990,2024-12-06,signup,5.99,5.99
1928,1990,2025-06-04,cancel,5.99,-5.99
1929,1991,2024-09-12,signup,5.99,5.99
1930,1992,2025-09-13,signup,5.99,5.99
1931,1994,2024-12-28,signup,5.99,5.99
1932,1998,2024-05-30,signup,5.99,5.99
1933,2000,2024-06-27,signup,5.99,5.99
1934,2000,2024-11-24,cancel,5.99,-5.99
1180,1215,2024-08-07,signup,5.99,5.99
390,407,2024-04-18,signup,5.99,5.99
1766,1818,2024-11-09,signup,5.99,5.99
1801,1859,2024-03-04,signup,5.99,5.99
1870,1930,2025-02-24,signup,5.99,5.99
932,954,2024-06-15,signup,5.99,5.99
536,558,2024-11-23,signup,5.99,5.99
1081,1105,2025-05-09,signup,5.99,5.99
873,885,2025-03-03,signup,5.99,5.99
1302,1339,2024-05-22,signup,5.99,5.99
476,492,2025-01-18,signup,5.99,5.99
1018,1038,2024-07-12,signup,5.99,5.99
189,199,2025-06-11,signup,5.99,5.99
